P1,P1_lat,P1_lon,P2,P2_lat,P2_lon,Dist,Az12,Az21,BackAz12,BackAz21,Reason
La,38.88816903625909,-77.05145152722608,H22,38.92823446130691,-77.06004232078331,2.802258893738611,350.49215077508927,170.48675511677277,350.48675511677277,170.49215077508927,"Dist factor of:2.8025, Dist multiple:2.8025"
La,38.88816903625909,-77.05145152722608,H70,38.8737311478417,-77.07038741369139,1.4262750755965443,225.71721557320348,45.7053294362554,225.7053294362554,45.717215573203475,Dist multiple:0.4755
Lz,38.88921687259635,-77.05220920463091,Chk41,38.91261730408393,-76.9575387987198,5.352152676493514,72.41691441425482,252.47636512056332,72.47636512056329,252.41691441425482,Dist multiple:1.0705
Lz,38.88921687259635,-77.05220920463091,H35,38.92066077312896,-77.07975099520537,2.6283704320735923,325.6209259000109,145.60362882459594,325.60362882459594,145.6209259000109,Dist multiple:1.3143
Gs1,38.93539090046842,-77.11877083238855,PO,38.93449309999998,-77.1199159,0.08741507374161145,224.8895499184099,44.88883031492014,224.88883031492014,44.8895499184099,Dist factor of:0.8740
Gs1,38.93539090046842,-77.11877083238855,H70a,38.87147694689254,-77.06775220195667,5.196133247719119,148.03096527376397,328.0630054747987,148.06300547479867,328.03096527376397,Dist multiple:1.7321
Gs1,38.93539090046842,-77.11877083238855,H51,38.91448986470866,-77.04953191350309,3.9997607569335227,111.10698852542421,291.1504914640326,111.1504914640326,291.1069885254242,"Dist factor of:4.0000, Dist multiple:4.0000"
Gs3,38.92487183560202,-77.0180027100891,H65,38.91883509061264,-77.00739402065348,0.7072513177684797,126.06761388602621,306.0742788996327,126.0742788996327,306.0676138860262,Dist factor of:1.4142
Gs5,38.90446612895163,-76.97570336712812,H99,38.8889443857454,-77.00096480083693,1.732251110644228,231.83063572574721,51.81477360882303,231.81477360882303,51.83063572574724,"Dist factor of:1.7321, Dist multiple:1.7321"
Gs6,38.94253116241286,-77.11066858924072,PO,38.93449309999998,-77.1199159,0.7454072677714824,221.94212807883576,41.93631627325692,221.93631627325692,41.942128078835765,Dist factor of:2.2361
Gs7,38.91601482291505,-77.11677799130699,Chk37,38.93508740486395,-77.12641979728585,1.4145093636044954,338.45448036772603,158.44842232400225,338.44842232400225,158.4544803677261,"Dist factor of:1.4142, Dist multiple:1.4142"
Gs7,38.91601482291505,-77.11677799130699,Chk62,38.90537641569407,-77.02133073015519,5.196186673998142,98.0889158271776,278.1488670551257,98.14886705512572,278.08891582717763,Dist multiple:1.7321
Gs8,38.89107936946611,-77.04288644534626,Chk11,38.89433083867851,-77.13554467903445,5.000085416162668,272.6000592004019,92.54188242651722,272.5418824265172,92.60005920040192,"Dist factor of:5.0000, Dist multiple:5.0000"
Gs8,38.89107936946611,-77.04288644534626,Chk60,39.00533947251964,-77.03806204873727,7.886082923548628,1.886912868845621,181.88994557126216,1.8899455712621602,181.88691286884563,Dist multiple:1.3143
